270993,11,0,0,3,0,0,0,10,25,3,7,7,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,4,0,9,2,0,0,0,0,1,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
339017,377,43,344,38,534,228,95,70,160,191,243,49,97,406,69,221,5,210,9,60,99,1,461,12,9,213,74,306,12,212,65,410,143,25,198,58,88,42,143,18,131,570,0,5,136,84,41,422,282,14,302,301,625,487,105,66,202,176,4,9,56,1,149,72,76,44,5,1,68,30,173,2,299,50,43,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
339013,2122,372,587,34,42,274,559,195,286,188,43,228,335,318,330,937,595,408,507,929,57,139,875,1006,351,365,1935,498,181,960,337,413,721,142,40,43,1231,370,351,585,94,677,1210,304,918,522,127,894,2,165,414,936,239,325,10,2377,247,678,685,3280,197,344,296,265,1349,44,1845,867,979,588,605,2429,549,319,92,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens
293737,0,0,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,15,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,194,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,107,19,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
466409,0,1,116,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,1,0,5,6,0,3,4,21,4,0,17,5,0,0,0,14,1,0,8,20,25,1,0,1,1,0,0,0,3,4,0,0,15,1,1,0,47,79,3,0,22,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
264846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
4336943,25,3,8,2,5,14,58,4,4,1,0,1,19,7,2,100,36,54,22,75,1,8,74,16,0,4,30,7,2,3,5,12,0,0,5,1,1,5,8,4,1,33,44,4,0,0,0,2,5,1,0,0,0,25,0,0,11,38,14,1,8,11,7,0,19,0,2,27,52,4,5,17,4,5,2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
1111294,0,0,0,5,0,1,0,0,0,3,2,1,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,92,0,2,2,0,0,0,0,0,0,0,1,1,1,0,9,5,0,0,0,3,0,2,0,4,1,0,0,0,3,0,1,2,4,2,0,11,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
2212505,278,2,20,79,188,61,1440,9,96,79,78,522,821,2,11,71,31,204,691,721,423,28,1392,746,9,62,380,8,0,395,525,58,542,1,341,327,46,15,44,35,13,1153,379,22,1092,66,65,531,102,53,53,306,2330,316,0,263,60,872,582,70,89,2,83,229,505,9,19,3,661,4,40,2,28,70,45,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4402077,2,17,0,0,0,0,0,4,9,0,0,0,12,0,0,0,0,2,0,0,0,0,13,0,0,0,0,76,34,0,0,15,40,0,13,18,1,10,39,0,16,0,0,8,0,1,0,3,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
180731,11,56,79,0,9,56,166,178,74,27,1,11,150,14,57,49,19,5,62,34,0,0,73,176,13,88,153,10,6,61,144,43,3,69,15,12,45,131,69,33,61,100,36,134,95,15,2,25,1,180,78,485,1,15,8,54,29,95,129,6,21,2,99,77,17,4,141,23,218,154,260,102,10,34,42,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
548280,0,0,0,0,0,0,0,0,0,49,149,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,10,0,5,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
233435,1,2,11,0,22,2,13,1,4,0,1,1,1,0,2,0,0,1,0,1,27,0,0,2,1,4,1,0,0,0,2,3,1,0,11,0,0,1,4,0,1,14,2,0,16,1,6,4,1,1,11,2,0,0,1,6,3,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,3,0,6,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
697874,0,3,4,0,22,4,0,12,2,1,0,1,0,4,0,0,0,0,0,0,1,2,1,0,1,1,0,2,2,3,0,0,31,2,2,0,0,2,9,0,1,0,0,1,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,3,1,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
273648,22,9,12,1,7,12,0,9,6,5,8,5,1,5,7,0,1,2,2,0,1,0,7,0,3,12,8,6,4,8,2,0,12,6,3,0,3,9,17,5,2,18,0,3,4,1,2,2,5,3,5,4,20,8,26,5,5,3,0,2,3,0,5,4,1,2,1,0,13,7,6,0,21,1,1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
465433,1,4,11,0,0,8,54,28,30,0,0,0,30,94,107,12,6,1,0,1,0,0,4,0,0,0,3,0,0,54,9,1,2,17,4,0,1,10,21,49,8,20,0,48,29,0,0,42,0,97,5,96,0,39,4,31,18,7,14,0,29,0,63,31,0,0,6,56,3,17,0,63,0,2,14,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
189721,190,69,308,256,411,129,136,733,166,91,58,63,224,1642,1399,697,700,1596,992,980,23,724,818,264,185,128,913,542,99,353,31,779,876,43,105,159,213,44,680,1127,417,1449,348,217,1838,506,433,255,1,358,248,770,826,361,45,396,299,100,167,429,117,600,583,582,605,53,241,1570,594,626,340,358,305,152,121,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
315147,2,0,2,1,2,10,15,0,1,13,104,63,1,0,0,3,0,42,39,52,4,16,14,6,1,7,19,16,0,0,2,3,4,0,5,4,2,1,0,0,0,1,158,1,3,12,36,0,1,1,41,2,106,2,0,1,5,1,0,13,0,13,7,0,116,4,1,0,83,0,16,0,7,2,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
326095,1,0,4,0,7,2,1,0,3,91,141,37,1,0,0,0,0,8,2,3,7,1,12,0,0,5,9,0,0,4,1,9,7,0,2,1,2,1,2,1,1,4,0,0,0,6,5,9,0,0,12,0,74,2,0,1,1,0,0,0,0,0,0,1,48,0,0,0,9,0,0,0,19,2,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
261265,1,5,191,2,0,14,0,10,0,0,0,1,33,2,2,0,0,4,3,3,4,2,7,0,17,50,1,138,8,0,2,3,6,18,13,1,9,15,10,3,18,19,5,6,0,4,0,0,0,1,9,5,0,0,0,2,0,4,1,0,0,0,9,2,0,0,0,1,0,46,0,0,4,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
206790,21,1,13,1,58,27,124,5,10,0,41,54,39,4,6,8,0,16,30,19,200,6,29,41,0,1,15,25,0,26,48,9,5,0,186,27,0,2,5,2,2,66,208,0,40,0,197,45,43,1,162,3,27,108,13,35,15,4,31,1,1,0,12,34,40,0,3,1,122,22,11,4,0,0,21,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
342962,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,1,1,1,0,9,0,0,0,0,1,0,31,0,0,1,0,34,0,0,0,7,0,1,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
330116,0,0,0,0,1,10,2,6,0,1,0,0,5,0,0,0,0,11,2,0,0,0,60,0,0,0,2,0,1,0,0,0,0,0,0,1,77,5,0,5,2,0,0,0,0,5,0,0,12,0,0,76,0,0,20,18,0,0,7,63,0,0,0,0,2,5,3,0,0,15,11,0,0,40,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
321251,0,1,2,0,0,2,2,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,2,0,1,0,1,0,1,0,0,1,0,9,0,1,0,0,0,0,43,2,2,3,1,4,0,3,0,0,0,0,0,0,0,1,1,1,0,3,2,5,1,14,2,1,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
1107439,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,11,0,391,0,0,0,0,0,0,0,0,0,0,120,81,0,0,32,0,0,2,118,0,0,0,216,0,0,0,23,0,0,0,0,0,0,66,356,199,0,15,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
336696,3,2,25,3,78,92,24,41,21,0,0,21,6,1,5,0,1,5,6,4,7,24,15,5,4,16,20,54,25,36,15,13,98,0,10,1,37,5,4,6,1,0,18,7,23,14,0,1,2,0,2,11,68,7,39,28,2,2,7,34,1,12,0,12,7,7,48,0,9,3,31,3,18,7,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
307608,4,0,0,2,8,2,2,6,5,8,1,3,0,0,0,8,3,14,1,2,1,2,5,1,1,0,4,0,1,8,0,4,2,0,1,0,1,1,3,0,1,1,6,1,0,2,1,1,0,2,2,0,11,0,1,0,2,0,0,2,7,10,7,2,6,0,1,0,7,0,4,0,0,1,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
336691,0,15,18,0,4,0,0,0,3,0,0,0,2,0,6,0,0,0,0,0,0,3,2,2,3,12,2,0,1,1,6,0,11,9,2,0,1,56,4,0,2,22,1,6,1,0,0,0,14,1,0,0,8,1,17,1,0,0,2,0,0,0,0,0,0,0,15,11,4,38,3,1,34,0,2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
2797565,0,0,6,0,0,1,0,2,0,0,1,2,3,2,0,2,1,1,2,3,0,0,1,2,0,3,1,2,0,4,1,0,1,3,0,3,4,4,0,1,6,2,8,2,1,0,0,2,0,0,3,2,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,3,8,0,3,0,3,2,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
180725,0,0,82,0,0,2,0,0,61,0,0,0,0,1,0,4,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,69,1,0,0,0,0,0,8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
276218,4,1,0,4,2,20,23,1,0,0,1,4,16,0,3,21,45,28,13,4,2,34,31,5,0,1,6,0,0,18,14,3,0,0,2,5,8,0,0,0,0,4,61,0,64,1,13,2,17,1,31,8,11,37,0,43,0,5,8,6,13,11,8,21,44,0,46,40,20,39,19,59,0,0,2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
349459,0,14,39,0,39,13,2,60,30,0,0,0,11,2,15,0,0,0,0,0,1,0,11,1,15,36,0,2,3,3,0,0,12,19,14,0,4,59,28,24,29,12,0,1,24,0,2,14,8,2,0,5,1,7,18,6,0,0,21,1,1,0,0,16,0,33,1,12,0,21,4,5,0,13,6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
259120,34,1,3,12,14,14,0,0,0,10,24,20,0,0,1,2,14,16,8,12,6,11,7,2,2,3,14,8,47,4,2,2,6,0,0,1,0,1,1,0,0,0,0,2,3,7,1,0,0,0,0,1,1,3,0,2,2,6,0,4,0,12,3,0,5,0,1,0,0,1,7,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
1110008,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,1,1,8,0,0,2,0,0,0,14,0,0,3,0,0,0,41,0,0,1,0,0,0,0,0,0,0,1,22,0,15,0,2,4,0,1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
345126,78,46,98,137,142,95,136,124,51,12,48,41,106,56,75,128,54,130,56,103,44,109,93,28,20,89,57,134,23,104,62,69,98,24,117,62,63,44,51,83,44,158,120,23,242,23,156,80,73,82,89,88,221,226,11,217,106,63,54,18,88,8,101,270,43,16,13,50,138,68,70,57,78,59,55,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
261350,44,1,0,82,2,0,1,0,1,8,37,17,12,3,0,16,1,54,45,84,44,109,4,2,0,0,55,9,0,1,2,1,1,0,13,6,0,0,1,0,0,23,77,2,7,8,37,3,9,0,61,2,73,3,0,3,9,0,0,81,5,3,3,4,23,1,0,1,17,0,1,0,0,2,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
183838,0,4,0,0,0,0,0,0,17,0,0,0,0,0,6,0,2,0,3,0,9,0,0,1,0,20,11,0,0,1,3,0,1,22,0,0,1,11,49,0,2,1,1,0,0,0,0,0,6,0,0,31,0,1,0,1,0,0,1,0,0,0,0,1,0,0,66,28,13,0,0,7,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
265182,0,0,12,0,1,11,8,0,0,2,0,0,4,7,3,0,0,4,0,0,7,11,4,1,0,46,1,4,0,11,3,5,24,0,0,2,8,33,10,1,0,1,23,23,0,1,4,11,0,0,7,6,17,5,0,19,7,0,0,11,63,0,26,0,0,24,7,0,1,3,28,4,0,1,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
278563,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
351859,80,15,24,7,315,46,2,406,135,45,203,26,25,41,30,13,35,102,6,1,82,135,5,5,58,69,8,27,41,18,2,36,65,36,129,29,4,27,294,367,68,40,26,7,26,109,170,17,9,28,70,13,54,60,15,36,50,39,23,18,34,4,61,16,4,21,13,19,80,0,15,37,139,4,15,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1111191,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
272905,1,0,0,0,0,0,0,0,0,1,0,35,0,114,0,1,1,0,6,23,2,29,0,14,0,13,0,0,0,3,31,0,9,3,0,0,3,0,18,0,0,0,59,0,0,0,0,1,3,0,5,0,3,1,0,1,0,1,3,0,4,0,0,0,0,0,0,2,2,33,0,1,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
321195,0,2,3,0,10,1,2,2,3,4,2,3,0,1,3,0,0,4,0,2,0,0,1,0,2,2,2,10,2,2,0,3,0,0,4,0,2,0,2,5,6,6,1,1,3,0,5,15,0,0,2,4,6,3,13,11,3,0,0,0,1,0,20,4,2,8,4,1,1,0,1,6,4,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
400599,3,15,55,0,18,78,10,0,0,3,1,0,16,14,17,0,0,1,2,1,0,0,11,1,18,30,0,17,32,11,4,1,4,37,0,1,0,35,44,17,52,6,9,5,16,2,19,28,23,23,6,17,22,19,0,28,2,0,3,0,13,2,1,0,7,2,32,3,28,5,3,20,20,5,3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
350320,1,0,9,1,3,10,0,0,5,0,0,0,1,14,1,0,0,3,0,0,1,0,0,0,0,2,8,0,0,0,1,0,2,4,3,3,0,0,5,1,0,0,7,0,0,15,1,0,2,0,0,0,0,1,13,0,3,0,0,0,2,0,2,0,1,5,0,0,2,2,1,0,0,1,4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4480176,18,28,4,0,0,1,0,0,14,56,0,0,2,0,4,3,3,4,1,12,1,0,0,0,0,1,0,0,1,3,23,20,4,0,0,4,27,10,9,0,2,2,16,21,2,0,0,0,0,1,11,36,2,4,0,26,4,0,0,0,13,0,17,44,2,0,45,19,6,7,9,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
344527,1,2,5,0,7,1,2,3,4,4,0,4,2,0,0,1,0,0,2,0,0,1,3,4,3,21,2,10,1,0,2,4,1,1,0,0,1,8,12,4,8,0,11,2,0,0,1,0,0,2,12,0,4,5,4,1,2,0,0,3,2,0,0,1,1,5,8,20,7,0,1,16,3,6,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
398255,572,508,466,170,246,1003,3104,234,270,4,10,51,883,366,647,51,352,81,21,47,348,884,2361,1850,37,351,44,2,0,739,2417,1669,1619,82,460,337,1042,84,422,434,50,1139,368,49,1465,7,371,1384,1769,418,493,448,973,2561,9,1071,357,1258,2197,1,1225,24,203,2608,91,44,1916,308,870,810,317,880,222,122,88,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
353593,18,1,2,3,2,6,1,62,30,9,4,4,1,0,2,5,3,16,9,0,3,1,42,8,10,18,4,0,3,0,0,2,8,1,7,0,1,0,0,0,0,0,1,12,0,12,1,1,0,0,1,0,2,0,11,0,0,0,0,0,0,25,8,5,11,0,5,0,5,2,14,1,5,1,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4402042,0,1,9,0,6,1,0,0,0,3,0,0,6,4,0,1,1,0,0,0,0,0,0,0,2,8,0,0,0,7,2,0,0,12,1,0,0,5,0,10,22,5,1,10,1,0,0,2,1,22,1,12,0,4,1,4,3,2,0,0,13,0,1,0,0,0,1,3,0,0,0,6,0,1,4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
238570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
327900,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,10,0,2,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
266720,4,3,5,0,8,3,0,0,1,4,0,0,2,2,15,1,0,2,1,0,0,1,4,0,0,14,4,5,4,2,2,4,0,3,5,0,2,2,19,1,1,2,4,3,1,0,2,4,0,4,2,1,8,2,0,1,1,5,4,1,2,2,5,0,0,3,6,1,2,1,1,12,9,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
355746,301,4,21,73,173,82,808,14,77,29,106,447,899,13,51,81,21,190,697,606,501,30,1433,702,6,55,326,11,1,396,531,48,214,3,384,351,43,10,34,32,19,1137,339,16,1186,51,37,501,106,25,44,261,2035,337,0,273,59,779,607,88,94,1,46,164,438,6,16,4,542,28,30,12,33,65,36,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
172464,33,40,12,53,176,1,1,24,181,5,0,1,4,5,0,5,12,14,2,4,0,15,0,0,3,5,73,7,7,2,4,65,16,24,5,2,6,36,60,1,0,0,15,1,2,16,5,11,0,5,10,2,19,9,34,6,3,6,2,56,34,0,11,2,0,25,2,1,25,21,23,0,12,6,1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
273091,3,5,0,0,4,0,0,3,1,1,0,0,0,1,1,0,1,0,1,0,0,1,3,0,0,1,0,0,1,0,0,9,2,4,2,0,1,1,11,0,1,0,0,1,0,0,14,4,2,1,21,0,1,1,0,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2435303,173,9,8,225,117,20,94,6,28,34,95,33,208,101,45,418,139,148,71,150,88,271,338,24,5,29,106,14,0,49,77,45,36,9,349,255,57,7,45,1,1,494,233,47,195,23,431,144,91,38,622,45,169,217,27,192,385,212,101,38,235,1,787,175,38,36,24,121,68,55,23,163,21,83,94,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
356627,155,107,471,0,10,41,4,7,230,0,0,123,304,201,37,0,5,16,4,10,0,14,3,2,0,430,1,181,15,103,186,0,0,338,3,2,40,93,496,11,463,176,28,14,48,6,0,19,35,0,34,618,34,108,5,269,2,116,1,1,9,1,0,24,3,1,14,5,39,349,33,11,23,0,78,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
214835,1,0,2,1,30,3,0,1,2,3,1,1,0,0,1,0,0,0,0,0,4,1,0,0,1,4,1,3,2,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,2,6,0,0,1,1,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4440970,0,4,7,0,0,0,1,0,7,6,0,2,3,0,2,0,0,2,3,4,0,1,2,0,0,8,0,16,1,0,6,42,1,4,0,0,7,12,22,0,0,1,1,0,3,3,0,6,3,0,2,3,0,0,0,6,0,0,1,0,5,0,0,7,3,0,0,1,1,6,0,0,0,0,0,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__
191753,8,0,0,3,2,0,0,6,4,19,0,0,0,0,0,1,0,1,3,2,0,0,0,0,5,1,0,3,8,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,17,0,2,0,0,0,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
337724,32,0,12,5,62,47,118,11,17,2,41,77,66,3,19,6,3,15,42,39,173,7,66,175,0,3,37,26,0,57,96,14,3,0,229,28,1,1,10,2,5,76,361,0,88,0,426,96,77,1,362,12,36,162,19,21,34,6,79,8,6,0,28,92,64,0,12,2,171,37,22,12,10,0,11,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
167204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
265036,0,0,0,0,107,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
269413,0,0,39,0,5,0,0,27,22,0,0,0,0,0,0,1,0,0,1,0,5,0,25,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,24,3,1,5,12,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
450399,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,15,8,0,0,0,0,0,0,216,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,1,0,2,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri
534926,85,1,0,1,17,36,2,1,22,28,1,26,23,28,23,13,7,52,57,94,4,46,48,11,2,0,44,22,0,14,10,23,25,0,6,2,63,2,34,2,0,51,38,9,23,0,20,0,0,7,99,58,21,15,0,112,24,0,43,0,25,11,0,118,53,0,90,236,20,14,0,109,0,8,5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
